l = 75,N = 30,G = 50,Pm = 0.033,Pc = 0.6

Average Fitness,Best Fitness,Correct Bits
Run 1
0.09700023844741315,0.685102130703127,36
0.2715408815061938,0.6401394975665622,36
0.4884970401213797,0.6401426892383593,41
0.5358035033881624,0.8823913943726244,40
0.6417367981026103,0.6979270830054237,47
0.5537853317744457,0.8830446341792271,42
0.5684253035108976,0.883044634179243,46
0.6110130637256199,0.88710191055778,47
0.6059417786746535,0.8824997551568576,40
0.5906629121783922,0.8657354983660858,41
0.5649351770335517,0.936278288824272,43
0.39623576871576405,0.8652084660265225,46
0.5977203160503242,0.8992306912766067,42
0.5465698384585848,0.9299514933200281,41
0.6119586314962928,0.9299537266599607,40
0.5700656266845512,0.9298108027035724,48
0.6485522802454652,0.9298107939807856,39
0.6145686677590202,0.9309547396481916,45
0.6728039266307887,0.9728097860918289,41
0.694463137496395,0.9728097860918289,33
0.7408360740808845,0.9734053451209821,37
0.6575572147984421,0.9728144739656229,39
0.65780083718091,0.9309635812531237,37
0.6654994634690699,0.9728133066778017,38
0.7050118158483465,0.9728138881214099,38
0.7775292548364062,0.9751981026700808,46
0.8067732229539356,0.9775874334946392,38
0.7587503295950118,0.9775873422430382,38
0.8307924603448779,0.9775873422431776,44
0.7565306835780843,0.9778863964080692,41
0.8206403189319438,0.9951462974597063,40
0.7317056739057749,0.9951842782515513,47
0.8543660601595783,0.995450172282657,44
0.8549399444098845,0.9954489850729111,38
0.6286104067700132,0.9924109970955911,31
0.7016554231741257,0.9956009582739314,40
0.6430906053309611,0.9956009582727989,34
0.5896575480057034,0.9956009582727989,40
0.6937955707119543,0.9962185640795697,46
0.6616117283514288,0.9956009582750637,40
0.6888696646761123,0.9956009582750637,41
0.7660887792972976,0.9956009582750637,45
0.8444405881681795,0.9956769527057823,38
0.8233637235260585,0.9958215252820605,38
0.8177117143000351,0.9994758806153958,46
0.8028805959091642,0.9994758817812703,46
0.764681656664477,0.9994758806892619,41
0.7977886881794364,0.9994758806892619,44
0.8419052480309378,0.9670827387738975,43
0.7931675114141734,0.9943284103041994,47

Run 2
0.08726907787956986,0.7943902962801515,37
0.31848684714618153,0.7943907826917467,34
0.4929090740723549,0.8104110581725684,37
0.5986356930789883,0.930943895296416,38
0.6334841682412677,0.9715464203830017,44
0.5858586089542255,0.9715464249201944,39
0.6143490336521287,0.9341496886043453,37
0.7021115506150604,0.9342214657083259,41
0.7116084185829004,0.9716207421964318,43
0.6205853943414513,0.9716207421964318,44
0.5788059854202527,0.9716579050119979,38
0.7107795527821205,0.9716584858329446,39
0.7724101289098358,0.9716579050119979,32
0.7318120916496585,0.9716579050119979,41
0.8693449396674434,0.9781840243052843,43
0.7790753032664929,0.9740398609507822,40
0.8326318767572517,0.9851572158895142,42
0.7652181060356958,0.9788142648236978,44
