l = 20,N = 100,G = 50,Pm = 0.033,Pc = 0.6

Average Fitness,Best Fitness,Correct Bits
Run 1
0.10455922451455989,0.9295091496801684,8
0.39782912425785577,0.9538382574640469,8
0.5442728522806108,0.9538565368284809,13
0.6380128502046841,0.9734574565355711,12
0.66476399864032,0.9573078333475866,13
0.6262408569377339,0.9621603725504587,10
0.6713576763808551,0.9621603725504587,14
0.7251039866010751,0.9955362591284167,13
0.7150983712845934,0.9787764038001987,13
0.676077317124911,0.9584821794972287,10
0.63028606393618,0.9586290638910678,12
0.7085799785257203,0.9621972185448402,14
0.6475418975727686,0.9991134367819203,14
0.6519000553396802,0.9966766571952712,11
0.7244559467637179,0.9966766571952712,16
0.6949223744614511,0.9957262438817437,11
0.730502833863236,0.9978087128585064,14
0.7636620731461106,0.9980847672813822,13
0.7147643176064712,0.9980847672813822,12
0.7625584913343026,0.9980847672813822,13
0.7351257925864015,0.9993040358099151,13
0.7902036453424124,0.9993040358099151,13
0.7939059878638601,0.9993040358099151,10
0.7524676971273747,0.9980371667879102,15
0.7055674478096268,0.9980752470192321,14
0.7198456750299284,0.9980371667879102,12
0.7361889001545223,0.9967527255192096,12
0.7186117900563415,0.9967527255192096,12
0.7642180883826742,0.9988847611364197,15
0.7514936311640423,0.9988847611364197,10
0.789208018012389,0.9988847611364197,11
0.784635990657449,0.9988847611364197,9
0.7357973317250238,0.9988847611364197,10
0.7898828797740091,0.9989228704725107,12
0.7106677559837346,0.9965150293543306,11
0.85264464995523,0.995498266092891,15
0.7868376317729073,0.9941313856035705,13
0.7673318637283307,0.9941313856035705,15
0.7931753433875812,0.9983894588265424,13
0.7400423124382405,0.9977801594268031,13
0.6973882795753015,0.9977801594268031,15
0.77233555007886,0.9977801594268031,12
0.7993341816318827,0.9979134150666266,13
0.7602094436700796,0.9983513678058702,14
0.7788474010641309,0.9989514533333087,14
0.747985288840636,0.9989419256312576,16
0.7093697169056662,0.9989609811171455,16
0.7249693154273237,0.999256382985276,12
0.7021734718550511,0.9992945050813719,13
0.7447591663553726,0.9988847611364197,13

Run 2
0.07692178063613238,0.7322082406690569,12
0.37895023433546965,0.8672987016677582,13
0.49553258665518557,0.9392702966782409,13
0.5728642713297123,0.9392702966782409,11
0.5730883680321358,0.9392702966782409,14
0.5902803521824892,0.9175244003858658,12
0.6555704076480242,0.9436874022149148,13
0.6343875694919293,0.9436874022149148,12
0.6436892789498326,0.9436874022149148,12
0.6866388678337337,0.9542496194288697,11
0.6443938582249742,0.9529977474284479,13
0.7564515058649895,0.992283094045649,12
0.7531915360660166,0.9556311344146263,14
0.7219234995743047,0.9916771497216594,11
0.6853875629054015,0.9916771497216594,12
0.7546636573596508,0.9916771497216594,11
0.6942589999452836,0.9924441040086593,13
0.7023648877703618,0.9948715693796779,13
0.6944288684250453,0.9916392892611308,11
0.7103473964418177,0.9815488292141035,12
0.7278505276523701,0.9863610661261942,12
0.659048897805042,0.9875674382429924,12
0.737991524921972,0.9972663233901796,12
0.7437420900567311,0.9969619403527973,13
0.7280692706282643,0.9969904727102206,16
0.7752040233199102,0.9769071352658109,13
0.744185107446535,0.997370974374495,11
0.7276655754796534,0.9851183841432387,11
0.7120793801641822,0.9826654095661049,12
0.7472034557242219,0.9864175851776324,12
0.7320017905655186,0.9911093793906981,11
0.781823517638695,0.9910336987887629,12
0.7614424349675797,0.9686277901883623,14
0.7526250350474658,0.9730851757640203,10
0.7558703244510716,0.9907594002040816,13
0.7125649933991721,0.9931073339819649,10
0.7465555712751439,0.9931073339819649,13
0.7535622497770322,0.994472947275662,14
0.759558937144466,0.995080428820282,15
0.7854734381439482,0.9957642447478278,13
0.7289586805056477,0.9991324952123011,11
0.7716362483053542,0.9991324952123011,10
0.7367983691829859,0.999599528975088,13
0.7556620461721276,0.9970094946901219,14
0.7712979506672135,0.996391447510889,16
0.804318910799533,0.9921505152583475,12
0.7555993573410263,0.9946342769980305,13
0.7450796949053766,0.9949665005975338,12
0.8306432921795168,0.9949665005975338,14
0.7668527605975416,0.9949665005975338,10

Run 3
0.10232084986084532,0.9674885469389757,10
0.4457554032119894,0.9683776090289333,13
0.5718771412315902,0.9866154248118041,14
0.6132843106850231,0.9866154248118041,14
0.6159122905068602,0.9866154248118041,13
0.660331936736863,0.9866154248118041,13
0.6515753586696554,0.9961633326527433,12
0.6798797160302342,0.9831724700557866,10
0.7008488752735664,0.9927946187397031,15
0.7168814971057844,0.9976564363869553,12
0.6908219692840233,0.9976564363869553,11
0.6291200216605624,0.9976754698020325,14
0.7188213302018256,0.9976754698020325,11
0.7133886990825543,0.993723547536235,11
0.7307307505048,0.993723547536235,12
0.6728813435846813,0.993723547536235,9
0.7755921792931857,0.9976849866321242,12
0.7542127756952738,0.9982847116669118,13
0.7524552543850124,0.9982847116669118,14
0.7239423251496347,0.9995042000081503,9
0.7473559435381079,0.9995042000081503,11
0.6994991187154622,0.9982942337272458,15
0.752258618193359,0.9982942337272458,12
0.7589896510304235,0.9958592526235174,13
0.7505882033461801,0.9937045819891299,11
0.7512011027055577,0.9900597754884699,11
0.7321281025890549,0.999790211458077,11
0.7352763069137288,0.9942736901337518,11
0.7212367563285175,0.9991420245501877,13
0.7333377224036071,0.9991420245501877,12
0.7243494384612132,0.9991420245501877,16
0.7916619475086426,0.999256382985276,13
0.807317349630802,0.999256382985276,12
0.7848235726689944,0.999256382985276,12
0.7257777684451733,0.999103907689425,10
0.7097658653563919,0.999103907689425,12
0.7749400108974143,0.9943021532396628,16
0.7828004487345618,0.9963344143893096,12
0.7678296352776022,0.9931073339819649,10
0.7331545388692067,0.9781498405877102,15
0.7214489664299264,0.9969334087302738,14
0.6929525607364075,0.9969334087302738,17
0.6801100774322095,0.9969334087302738,10
0.7321472940613333,0.9969334087302738,13
0.7637414636210011,0.9969334087302738,11
0.7180541278199577,0.9969429191894604,14
0.6944456263646298,0.9969429191894604,16
0.7135971525936884,0.9978658219281267,10
0.7280818676304095,0.9986275573413544,13
0.7423846332713028,0.9986275573413544,11

Run 4
0.10473038077229006,0.9988275995857151,14
0.36344870937970414,0.9988275995857151,13
0.5394033266415792,0.9988275995857151,12
0.5838038263506194,0.9990943786787254,12
0.657708821480127,0.9990848497498211,14
0.6809168009912167,0.9988275995857151,14
0.7256195587432289,0.9988275995857151,12
0.6836790810727255,0.9988275995857151,11
0.7288968713644328,0.9988275995857151,13
0.8143358988657154,0.9994374745997434,14
0.7534712978865543,0.9988180729468235,12
0.7472413316440754,0.9995804625270941,16
0.7345167292027901,0.9995804625270941,13
0.7402952742476664,0.9987894935208086,13
0.7997054771652772,0.9989419256312576,13
0.8031311823444639,0.9987894935208086,12
0.7477111714069622,0.9993993475949423,15
0.8740625612317418,0.9988085463897088,15
0.7524031466302276,0.9988085463897088,13
0.8179631896432694,0.9988085463897088,10
0.7755249324291081,0.9987894935208086,14
0.8202546379349349,0.9987894935208086,16
0.7189761874046586,0.9997806765564816,16
0.7014425627846019,0.9996185957503951,13
0.7297479650713643,0.988690178288313,14
0.7544187069844621,0.9900975816699943,10
0.7392495728648989,0.9965055225689412,14
0.7881526388391147,0.9965055225689412,13
0.7265079820460555,0.9965055225689412,15
0.8026433085349578,0.9965055225689412,15
0.7570200273957174,0.9976374032986822,12
0.7549663281452977,0.9976374032986822,12
0.7628465152573236,0.9976374032986822,13
0.748255893116321,0.9976374032986822,11
0.7710380509736372,0.9976374032986822,12
0.6941399870278824,0.9963534251033718,11
0.7291892081129405,0.9992373224280655,13
0.7222181745867468,0.999256382985276,13
0.7556933678267531,0.999256382985276,11
0.7834703450073636,0.9955077642294314,14
0.7886367705879376,0.9901731979309435,16
0.7325525042559294,0.9901731979309435,13
0.7935882424810111,0.9901731979309435,12
0.7957146977498093,0.9990943786787254,13
