l = 20,N = 30,G = 50,Pm = 0.033,Pc = 1.0

Average Fitness,Best Fitness,Correct Bits
Run 1
0.1642100260649141,0.9295091496801684,12
0.5479535795392253,0.9479595812986655,13
0.607930973582903,0.9300807974633719,11
0.5613513490083549,0.9457079464828654,12
0.6713454608955374,0.966738972284836,11
0.7349083917485894,0.9667204708825552,11
0.7159449194851704,0.9667204708825552,12
0.6617666119106934,0.9858525258026969,14
0.7256198138042503,0.9858525258026969,14
0.772257082850756,0.9858525258026969,11
0.838796171528448,0.9979705295295227,11
0.8346619066777902,0.9981609323208819,11
0.8009755081859252,0.9981609323208819,14
0.7424367201141826,0.9981609323208819,18
0.776268098067844,0.9987704409790092,11
0.7659486393721456,0.9986942340827221,10
0.7726567545897273,0.9986942340827221,13
0.8138269827758904,0.9986942340827221,11
0.7930162428260367,0.9983894588265424,14
0.7931484003345691,0.9864270053029088,11
0.7573947847238356,0.9929557034011575,12
0.8023741290627562,0.9929557034011575,8
0.764134027501617,0.9978182308324952,13
0.7925016324164189,0.9978182308324952,12
0.8145083304975399,0.9858336955084005,12
0.8222183260565402,0.9855230423833192,12
0.8288615040985522,0.9835200363292751,15
0.7882980346760166,0.985099566469662,11
0.8350388250919144,0.9847985276863381,12
0.789413796998131,0.9835012461363466,13
0.81536991231817,0.9835012461363466,13
0.7793590281653439,0.9843565270796447,11
0.7932722711307076,0.9843565270796447,12
0.78955272049026,0.9891905918253248,12
0.7225052655629113,0.9891905918253248,14
0.7040621853245721,0.9942547151372089,11
0.6766023860043728,0.9891905918253248,15
0.7774999686545621,0.9885863474298262,12
0.8062528742988232,0.9984465978100344,12
0.7973674706441307,0.9885863474298262,11
0.7246753802977038,0.9885863474298262,12
0.6957429806393074,0.9768511068837148,12
0.8396240731792649,0.9780470065059224,14
0.7919922585320772,0.9780843995916456,12
0.7957229589020439,0.981867735595762,10
0.8139942874795308,0.9798433266537513,15
0.8241322434032029,0.9894739457915532,11
0.865042026447338,0.9804802350499813,12
0.8901445359562083,0.9804802350499813,12
0.7861511125682082,0.9804802350499813,11

Run 2
0.11292087927307543,0.9121284950099406,12
0.46044307565661674,0.9866531126003147,11
0.6217411612007774,0.9868038767114488,15
0.6611187226783706,0.9868038767114488,11
0.8656038768203885,0.9963439197055332,11
0.760852686086212,0.9963629305828261,11
0.744770377575707,0.9963629305828261,12
0.7113044497617019,0.9963724361438966,12
