l = 20,N = 30,G = 50,Pm = 0.005,Pc = 0.6

Average Fitness,Best Fitness,Correct Bits
Run 1
0.1642100260649141,0.9295091496801684,11
0.5462604723318145,0.9295091496801684,11
0.7575851829228274,0.9386124910746626,11
0.7769170219907797,0.9386124910746626,12
0.7823622634038351,0.9386124910746626,10
0.7308165712345611,0.9386124910746626,10
0.7635990666382071,0.9386935679818577,12
0.8408763594225178,0.9386935679818577,12
0.8525475856933943,0.9295091496801684,12
0.8755156985286976,0.9295091496801684,11
0.869603550232066,0.9295091496801684,12
0.9097669230134614,0.9398473442603719,12
0.9086414928808363,0.9386935679818577,13
0.9246587706662991,0.9479595812986655,13
0.9095408792288449,0.9479595812986655,13
0.9028315885971137,0.9479595812986655,11
0.9049189598767208,0.9479595812986655,11
0.9042248655377413,0.9479595812986655,12
0.9119655380996876,0.9479595812986655,11
0.9054600695200953,0.9479414036722649,12
0.8989285432630931,0.9479414036722649,12
0.9205151515429704,0.9479595812986655,12
0.9206639940369227,0.9666649685877231,13
0.9237565330419998,0.9666649685877231,13
0.8956746689599578,0.9666649685877231,12
0.931856428983646,0.9666649685877231,12
0.941257112651292,0.9666649685877231,12
0.930051320585337,0.9666649685877231,11
0.9274157296864985,0.9666649685877231,13
0.9202951210323255,0.9666649685877231,12
0.9075710226796122,0.966812981080773,11
0.8772001308447278,0.966812981080773,13
0.951283157626971,0.966812981080773,13
0.914484390217271,0.966812981080773,11
0.8924144278060587,0.966812981080773,12
0.8477020950548532,0.9767764068729966,13
0.8897226694055985,0.9857772065677043,12
0.9462083901518473,0.9767764068729966,13
0.9635665246110844,0.9859278502170032,13
0.958724897946363,0.9859278502170032,13
0.8964977803784213,0.9859278502170032,11
0.9625434494380655,0.9956122491144882,13
0.9460565543445159,0.9857772065677043,13
0.9195236772483606,0.9857772065677043,14
0.884228481065317,0.9857772065677043,13
0.8968594642136849,0.9857772065677043,14
0.940697429191969,0.9767764068729966,12
0.9603243599524325,0.9859278502170032,14
0.9592505613088718,0.9859278502170032,14
0.8732715513278715,0.9767764068729966,13

Run 2
0.05682925247255048,0.22706549770823733,9
0.1495839782822887,0.35339402928056696,8
0.18319755489085343,0.35339402928056696,10
0.22635021314628737,0.35350623543338516,12
0.2578048030070972,0.35350623543338516,13
0.25680247630218495,0.35350623543338516,10
0.3062628600700926,0.8792521624310838,12
0.321132341483121,0.8792521624310838,13
0.3732837884094017,0.8792521624310838,12
0.5011980015232378,0.8793201152187544,12
0.6374844049979292,0.8798639076989037,12
0.7655342009858406,0.8798639076989037,13
0.8793371260470969,0.8798639076989037,12
0.8588405195894045,0.9153027137610843,14
0.8498278246058134,0.9514007908498641,12
0.8279476496852566,0.9153027137610843,15
0.8396360198238988,0.9153027137610843,11
0.8434303275016345,0.9153027137610843,11
0.7873249597529692,0.8868923213170727,10
0.8347330543704997,0.9514281469457949,10
0.8480524824649425,0.9514281469457949,10
0.8308378012933523,0.8870292940293705,10
0.8245506097808757,0.8870292940293705,13
0.7910296230076785,0.8870292940293705,13
0.8177423314416541,0.8870977875248146,10
0.8220033260019064,0.9595659282348608,14
0.8701176251942321,0.9595659282348608,11
0.8545814240378308,0.9601541853335246,12
0.8357559900858806,0.9601541853335246,12
0.8634750350107079,0.9601541853335246,12
0.8668846992615994,0.9601541853335246,12
0.8868385050089304,0.9601541853335246,12
0.8534748839864232,0.9601541853335246,12
0.8729678154016766,0.9601541853335246,14
0.8828393046498607,0.9601541853335246,14
0.8354851302356349,0.9601541853335246,12
0.8521400111471188,0.9603013003121895,12
0.7944529172149208,0.9601541853335246,11
0.8207071062031633,0.9578031026206393,11
0.842009655411749,0.9578031026206393,12
0.8668938418709559,0.9531164746957804,12
0.8150303570492586,0.9427916352487198,11
0.8919423648927071,0.9427916352487198,12
0.7513973122806308,0.9427916352487198,11
0.8629993971524639,0.9427916352487198,15
0.9065765858619129,0.9427916352487198,15
0.9195742662916526,0.9427916352487198,15
0.8902106909138656,0.9427916352487198,14
0.9126432542515631,0.9514281469457949,15
0.9236587814984331,0.9514281469457949,15

Run 3
0.07098850847682678,0.6683747816616684,10
0.4028451029765771,0.6683747816616684,13
0.4814460270089558,0.6683747816616684,10
0.5656646017939997,0.6684278729967715,10
0.5918670236343825,0.6684278729967715,10
0.6045905259926567,0.6683747816616684,9
0.6336212473243331,0.6684278729967715,10
0.6550667060358933,0.6692246986155784,10
0.6639357854422395,0.6685871697759043,10
0.6371780585206005,0.7247719406605789,11
0.6625814026804109,0.7248290473134534,10
0.6511846960458114,0.9205915703201972,11
0.6957278370378153,0.9217253036394123,10
0.6907117036673636,0.9217253036394123,10
0.7030232799112283,0.9217253036394123,10
0.7079432092197799,0.9218671086228105,11
0.6911740523149521,0.9218671086228105,11
0.7658181429013334,0.9218671086228105,12
0.7901999924433378,0.9218671086228105,10
0.8000109711671762,0.9228602934047225,11
0.7541769331327228,0.9218671086228105,10
0.7162356639235952,0.9218671086228105,10
0.7456993063588289,0.9860502634375721,11
0.7875324115939686,0.9812393915841058,9
0.8019774813428067,0.9812393915841058,14
0.7985360607496702,0.9812393915841058,10
0.791286166527863,0.9812393915841058,8
0.842244709313038,0.9812393915841058,13
0.7976335753099189,0.9812393915841058,8
0.8787348365781005,0.9813894109839747,8
0.8445122895194398,0.9813894109839747,9
0.8157255260885562,0.9836421804589534,10
0.8621079106483445,0.9837173528627841,8
0.8750062715633057,0.9837173528627841,11
0.8491549790835109,0.9837173528627841,9
0.8557239552707482,0.9836421804589534,11
0.8485840578009821,0.9836421804589534,9
0.8753832077756115,0.9836421804589534,9
0.8613829740470433,0.943506377475109,9
0.8407363140724549,0.943506377475109,9
0.8413573340744593,0.943506377475109,8
0.8413606273083631,0.943506377475109,9
0.8330054624434561,0.8730122472704541,9
0.8528858601293374,0.8904512143271504,10
0.8139452267942066,0.8904855793579655,9
0.8709650004884303,0.8907261679969483,9
0.8672228356421599,0.8907261679969483,10
0.8657387324420136,0.8907261679969483,9
0.8221148770664313,0.8907261679969483,9
0.7981162230314142,0.9071367380460422,11

Run 4
0.1352820579703506,0.9459165647649188,12
0.5091647277686018,0.9459165647649188,11
0.6757424954689292,0.9459528504329121,12
0.7741171349007807,0.9459528504329121,12
0.8138482740607457,0.983773735558674,12
0.8418083508105123,0.9838865096759324,12
0.8369683355792374,0.9838865096759324,12
0.8764431342111867,0.9838865096759324,12
0.8804846071725031,0.9838865096759324,12
0.9003536694692308,0.9838865096759324,11
0.8521420664723253,0.9838865096759324,12
0.9111616225589209,0.9839241036338238,11
0.9453365243662886,0.9839241036338238,13
0.9307140256686738,0.9839241036338238,14
0.9539118859504858,0.9886052250377524,13
0.9089712919783596,0.9839241036338238,13
0.8898393395907781,0.9839241036338238,12
0.8863578479846053,0.9839241036338238,12
0.8956907490823898,0.9839241036338238,11
0.9215138313074398,0.9837455438471813,10
0.8756195510129796,0.9837831329574178,11
0.9385199301941617,0.9837831329574178,12
0.9114145447906085,0.9837831329574178,12
0.9345116191535461,0.9840462929255877,16
0.9454875428267143,0.9840462929255877,16
0.9123335037054413,0.9886052250377524,14
0.9000044971203826,0.9886052250377524,13
0.895621458492272,0.9886052250377524,10
0.9263229145403673,0.9936002773030226,13
0.9061104376851417,0.9936002773030226,14
0.9117084330427635,0.9936002773030226,16
0.9549194131318649,0.9936002773030226,11
0.8902174700669284,0.9936002773030226,16
0.9700892382535135,0.9936002773030226,17
0.9767743108492143,0.9936002773030226,14
0.971154742664821,0.9936002773030226,12
0.9757708209354568,0.9936002773030226,14
0.9813162591406459,0.9936002773030226,15
0.9832788202016072,0.9936002773030226,15
0.9644655503169235,0.9936002773030226,14
0.9405621333425295,0.9936002773030226,16
0.9769492571613568,0.9936002773030226,15
0.9787422506843183,0.9936002773030226,15
0.9281363786666346,0.9936002773030226,14
0.9451368414118176,0.9936002773030226,16
0.9822198326450052,0.9936002773030226,17
0.9842776018441629,0.9936002773030226,13
0.9053703276519636,0.9936002773030226,15
0.9416051192869077,0.9936002773030226,15
0.917428799513974,0.9936002773030226,13

Run 5
0.0649269477291928,0.4021734585228717,8
0.23106747557693205,0.4765563900990111,9
0.28962792298922946,0.4765563900990111,7
0.36857619712035217,0.4765563900990111,7
0.3877903149128257,0.4765563900990111,9
0.4054215019762537,0.47715874848566775,12
0.44845372546867895,0.47715874848566775,12
0.43603718786130713,0.47715874848566775,11
0.45415754554429805,0.47715874848566775,13
0.4669300652267321,0.5181831351344315,10
0.48904081356286455,0.91354291780236,12
0.5306534707023186,0.91354291780236,13
0.6374828194232672,0.9501978232254896,12
0.7145586839156891,0.9501978232254896,13
0.8395973006393109,0.9501978232254896,12
0.8979030651491445,0.9501978232254896,12
0.9319649453112785,0.9513643171564751,14
0.9411448844851876,0.9881711221262077,12
0.9316401494590891,0.9881711221262077,12
0.928044722243358,0.9881711221262077,12
0.9323973147178587,0.9592719213403282,13
0.9286443640035758,0.9881711221262077,12
0.8746908754332435,0.9881711221262077,12
0.9153766719468187,0.9502342566672293,12
0.8517193360063934,0.9504893259650178,12
0.8769068160404393,0.9504893259650178,12
0.8592548026450798,0.9502251481889272,12
0.8487902960971413,0.9502251481889272,11
0.850302350665831,0.9502251481889272,13
0.8909008685787435,0.9502251481889272,10
0.9253031194397695,0.9502251481889272,13
0.9133467572662505,0.9502251481889272,12
0.9192869473369571,0.9502251481889272,12
0.9133429736315187,0.9502251481889272,13
0.9185270762368379,0.9595934955386984,12
0.8495576951204065,0.9502251481889272,13
0.9048940376156395,0.9502251481889272,12
0.8876557160102466,0.9502251481889272,14
0.9148736738260119,0.9502980182155935,13
0.9171713626814348,0.9502980182155935,13
0.9273302257421252,0.9502980182155935,12
0.8954780995962547,0.9502980182155935,12
0.9021114455100823,0.9573628518823393,12
0.9089695441425811,0.9502980182155935,13
0.8271710941008442,0.9502980182155935,13
0.9077719297903589,0.9502980182155935,13
0.880273247520707,0.9502980182155935,11
0.9006434791190574,0.9502980182155935,11
0.9351841291521674,0.9502980182155935,13
0.9345948691633563,0.9504437733572377,13

Run 6
0.0452865879101655,0.45710557351231285,9
0.296238906540973,0.45710557351231285,13
0.35215298824683805,0.4571150021506739,11
0.33963050613705364,0.7359122767215045,9
0.35073649101996796,0.7359122767215045,9
0.4139939178774596,0.7359122767215045,12
0.45205869208415256,0.7361438854954276,10
0.5079751749694602,0.7359122767215045,9
0.535126819319511,0.7359122767215045,9
0.6020161650860946,0.7360280729093288,10
0.5701291491003718,0.7360280729093288,9
0.6305809094072834,0.879158735064999,10
0.6087404360568901,0.879158735064999,11
0.7009253404057263,0.879158735064999,10
0.6564628618784736,0.879158735064999,10
0.6576489043382082,0.8634554660262512,9
0.7262085422438422,0.8634554660262512,10
0.7276841557947709,0.8634554660262512,10
0.7556344223322505,0.8637229061336335,10
0.7339183223521247,0.8637229061336335,12
0.7639750740229319,0.8637229061336335,13
0.7672144915805007,0.8680120990942232,13
0.8116188581874132,0.8680120990942232,12
0.8266965132756813,0.8680120990942232,10
0.8343827526846301,0.8680120990942232,11
0.8210623258606803,0.8680120990942232,13
0.820696373930112,0.8680120990942232,13
0.7965579458422472,0.8657310844664325,11
0.8023363196618171,0.8657310844664325,10
0.7800269878692688,0.8830392249687804,11
0.7595325591938792,0.8830392249687804,10
0.805578545006062,0.8830392249687804,13
0.8006586978167664,0.8830392249687804,13
